"Monitor.ID","Latitude","Longitude","Datum","State.Name","Year","Arithmetic.Mean","Required.Day.Count"
"22-051-1001-88101-1",30.041238,-90.272826,"NAD83","Louisiana",2000,13.494587,366
"22-051-2001-88101-1",29.900314,-90.109836,"NAD83","Louisiana",2000,12.943333,61
"22-055-0005-88101-1",30.217701,-92.051511,"WGS84","Louisiana",2000,12.911864,122
"22-071-0010-88101-1",29.955704,-90.121733,"WGS84","Louisiana",2000,14.132479,122
"22-071-0012-88101-1",29.993519,-90.10155,"NAD83","Louisiana",2000,13.930395,366
"22-073-0004-88101-1",32.509959,-92.046196,"NAD83","Louisiana",2000,13.349194,122
"22-079-0001-88101-1",31.289627,-92.480971,"WGS84","Louisiana",2000,13.379825,122
"22-087-0004-88101-1",29.939614,-89.923883,"NAD83","Louisiana",2000,13.110435,122
"22-105-0001-88101-1",30.503287,-90.377212,"NAD83","Louisiana",2000,14.032203,122
"22-109-0001-88101-1",29.679301,-90.779731,"NAD83","Louisiana",2000,12.422222,122
"22-121-0001-88101-1",30.500642,-91.213556,"NAD83","Louisiana",2000,14.229683,366
"24-003-1003-88101-1",39.169533,-76.627933,"WGS84","Maryland",2000,16.067619,122
"24-005-1007-88101-1",39.460478,-76.633543,"NAD83","Maryland",2000,14.940594,122
"24-015-0003-88101-1",39.701444,-75.860051,"WGS84","Maryland",2000,14.080357,122
"24-031-3001-88101-1",39.114313,-77.106876,"WGS84","Maryland",2000,14.236792,122
"24-043-0009-88101-1",39.564178,-77.720244,"WGS84","Maryland",2000,15.530973,122
"24-510-0007-88101-1",39.34465,-76.68538,"WGS84","Maryland",2000,16.108163,122
"25-005-3001-88101-1",41.70038,-71.151156,"WGS84","Massachusetts",2000,11.713636,122
"25-009-5005-88101-1",42.770837,-71.10229,"WGS84","Massachusetts",2000,10.968627,61
"25-015-4002-88101-1",42.298493,-72.334079,"WGS84","Massachusetts",2000,8.86875,122
"25-025-0042-88101-1",42.3295,-71.0826,"WGS84","Massachusetts",2000,12.992446,366
"26-005-0003-88101-1",42.767786,-86.148577,"WGS84","Michigan",2000,11.757759,366
"26-021-0014-88101-1",42.19779,-86.309694,"WGS84","Michigan",2000,12.12377,122
"26-049-0021-88101-1",43.047224,-83.670159,"WGS84","Michigan",2000,12.902703,122
"26-065-0012-88101-1",42.738618,-84.534633,"WGS84","Michigan",2000,13.149524,122
"26-077-0008-88101-1",42.278067,-85.54189,"WGS84","Michigan",2000,14.956757,122
"26-081-0020-88101-1",42.984173,-85.671339,"WGS84","Michigan",2000,13.803683,366
"26-099-0009-88101-1",42.731394,-82.793463,"WGS84","Michigan",2000,13.450442,122
"26-115-0005-88101-1",41.763936,-83.471878,"WGS84","Michigan",2000,15.201709,122
"26-121-0040-88101-1",43.233061,-86.23858,"WGS84","Michigan",2000,11.867521,122
"26-139-0005-88101-1",42.894451,-85.852734,"WGS84","Michigan",2000,13.233613,122
"26-145-0018-88101-1",43.508358,-83.968032,"WGS84","Michigan",2000,10.453684,122
"26-163-0001-88101-1",42.22862,-83.2082,"WGS84","Michigan",2000,15.529499,366
"26-163-0015-88101-1",42.302786,-83.10653,"WGS84","Michigan",2000,18.10084,122
"26-163-0016-88101-1",42.357808,-83.096033,"WGS84","Michigan",2000,15.596,366
"26-163-0025-88101-1",42.423063,-83.426263,"WGS84","Michigan",2000,14.604425,122
"26-163-0033-88101-1",42.306674,-83.148754,"WGS84","Michigan",2000,20.173148,122
"27-037-6018-88101-1",44.749967,-92.887985,"WGS84","Minnesota",2000,12.296809,122
"27-053-0961-88101-1",44.87551,-93.25892,"WGS84","Minnesota",2000,12.388542,122
"27-095-3051-88101-1",46.2053,-93.75945,"NAD83","Minnesota",2000,8.697872,122
"27-123-0872-88101-1",44.931073,-93.156253,"WGS84","Minnesota",2000,12.525275,122
"27-137-7001-88101-1",47.523355,-92.536305,"NAD83","Minnesota",2000,7.472222,61
"28-001-0004-88101-1",31.560752,-91.390405,"WGS84","Mississippi",2000,13.14661,122
"28-011-0001-88101-1",33.746056,-90.723028,"WGS84","Mississippi",2000,15.161157,122
"28-033-0002-88101-1",34.82166,-89.98783,"WGS84","Mississippi",2000,14.113333,122
"28-035-0004-88101-1",31.323639,-89.287167,"WGS84","Mississippi",2000,14.914286,122
"28-045-0001-88101-1",30.230363,-89.567498,"WGS84","Mississippi",2000,12.216102,122
"28-047-0008-88101-1",30.390369,-89.049778,"WGS84","Mississippi",2000,12.825,122
"28-049-0010-88101-1",32.385731,-90.1412,"WGS84","Mississippi",2000,15.221186,122
"28-049-0018-88101-1",32.296952,-90.188394,"WGS84","Mississippi",2000,15.55641,122
"28-059-0006-88101-1",30.378287,-88.53393,"WGS84","Mississippi",2000,13.468644,122
"28-067-0002-88101-1",31.688638,-89.135115,"WGS84","Mississippi",2000,16.967797,122
"28-075-0003-88101-1",32.364565,-88.731491,"WGS84","Mississippi",2000,14.930172,122
"28-081-0005-88101-1",34.264917,-88.766222,"WGS84","Mississippi",2000,14.580992,122
"28-087-0001-88101-1",33.491121,-88.418567,"WGS84","Mississippi",2000,15.535897,122
"28-121-0001-88101-1",32.275528,-90.132528,"WGS84","Mississippi",2000,14.881553,122
"28-123-0001-88101-1",32.32,-89.666667,"WGS84","Mississippi",2000,13.530252,122
"28-149-0004-88101-1",32.32298,-90.887216,"WGS84","Mississippi",2000,14.175238,122
"29-021-0010-88101-1",39.755305,-94.845807,"WGS84","Missouri",2000,11.919672,122
"29-037-0003-88101-1",38.75961,-94.57983,"NAD83","Missouri",2000,10.901786,122
"29-039-0001-88101-1",37.70097,-94.03474,"NAD83","Missouri",2000,11.740678,122
"29-047-0005-88101-1",39.303174,-94.377014,"NAD83","Missouri",2000,11.302586,122
"29-047-0026-88101-1",39.148647,-94.56524,"WGS84","Missouri",2000,13.225485,366
"29-077-0032-88101-1",37.199541,-93.284874,"WGS84","Missouri",2000,12.286066,122
"29-091-0003-88101-1",37.000074,-91.68931,"WGS84","Missouri",2000,13.480165,122
"29-095-0041-88101-1",39.109296,-94.441061,"WGS84","Missouri",2000,12.762874,366
"29-095-2002-88101-1",39.095314,-94.578018,"WGS84","Missouri",2000,13.388333,122
"29-097-0003-88101-1",37.198286,-94.317246,"WGS84","Missouri",2000,13.495833,122
"29-099-0012-88101-1",38.43783,-90.361492,"WGS84","Missouri",2000,15.255,122
"29-137-0001-88101-1",39.474976,-91.788991,"WGS84","Missouri",2000,10.994068,122
"29-183-1002-88101-1",38.872546,-90.226488,"WGS84","Missouri",2000,14.788333,122
"29-186-0006-88101-1",37.982225,-90.052547,"WGS84","Missouri",2000,15.0975,122
"29-189-2003-88101-1",38.649771,-90.350659,"WGS84","Missouri",2000,15.126891,122
"29-189-5001-88101-1",38.766158,-90.285934,"WGS84","Missouri",2000,14.452941,122
"29-510-0085-88101-1",38.656429,-90.198348,"NAD83","Missouri",2000,16.405833,366
"29-510-0086-88101-1",38.673221,-90.239166,"WGS84","Missouri",2000,15.160237,366
"29-510-0087-88101-1",38.642857,-90.185059,"WGS84","Missouri",2000,16.007184,366
"30-013-1026-88101-1",47.50218,-111.279698,"WGS84","Montana",2000,7.473874,122
"30-029-0039-88101-1",48.411632,-114.338189,"WGS84","Montana",2000,11.028829,122
"30-029-0047-88101-1",48.20054,-114.305334,"WGS84","Montana",2000,9.117757,122
"30-031-0008-88101-1",45.772707,-111.178286,"WGS84","Montana",2000,11.014286,122
"30-047-0013-88101-1",47.526878,-114.101502,"WGS84","Montana",2000,11.241026,122
"30-047-0028-88101-1",47.692161,-114.163172,"WGS84","Montana",2000,12.084483,122
"30-049-0018-88101-1",46.603824,-112.036109,"WGS84","Montana",2000,10.371795,122
"30-053-0018-88101-1",48.391545,-115.553309,"WGS84","Montana",2000,17.320588,122
"30-063-0024-88101-1",46.842181,-114.021499,"WGS84","Montana",2000,13.379464,122
"30-087-0307-88101-1",45.623325,-106.668643,"WGS84","Montana",2000,8.140816,122
"30-089-0007-88101-1",47.594395,-115.323746,"WGS84","Montana",2000,6.883478,122
"30-111-1065-88101-1",45.801897,-108.4268,"WGS84","Montana",2000,8.454701,122
"31-025-0002-88101-1",40.865557,-96.146955,"WGS84","Nebraska",2000,10.058947,122
"31-027-0001-88101-1",42.624999,-97.250331,"WGS84","Nebraska",2000,9.119231,122
"31-031-0001-88101-1",42.958335,-101.625425,"WGS84","Nebraska",2000,4.661616,122
"31-055-0019-88101-1",41.247486,-95.973142,"WGS84","Nebraska",2000,11.508824,366
"31-055-0051-88101-1",41.386108,-96.116128,"WGS84","Nebraska",2000,11.051485,122
"31-079-0003-88101-1",40.925012,-98.339784,"WGS84","Nebraska",2000,9.227273,122
"31-109-0022-88101-1",40.812591,-96.683314,"WGS84","Nebraska",2000,10.247115,122
"31-111-1002-88101-1",41.136109,-100.764867,"WGS84","Nebraska",2000,7.276577,122
"31-157-0003-88101-1",41.864967,-103.664943,"WGS84","Nebraska",2000,6.307292,122
"32-003-0022-88101-1",36.39103,-114.907429,"NAD83","Nevada",2000,4.294444,76
"32-003-0298-88101-1",36.048705,-115.052942,"NAD83","Nevada",2000,6.428571,122
"32-003-0560-88101-1",36.158582,-115.111666,"WGS84","Nevada",2000,10.56533,366
"32-003-1019-88101-1",35.785665,-115.357087,"NAD83","Nevada",2000,4.226087,122
"32-003-2002-88101-1",36.191251,-115.122953,"NAD83","Nevada",2000,9.195041,122
"32-005-0008-88101-1",39.043241,-119.950183,"WGS84","Nevada",2000,3.816667,122
"32-031-0016-88101-1",39.525083,-119.807717,"WGS84","Nevada",2000,8.906612,122
"32-031-2002-88101-1",39.250409,-119.956738,"WGS84","Nevada",2000,5.454545,122
"33-011-0019-88101-1",43.00064,-71.467568,"WGS84","New Hampshire",2000,10.837234,122
"34-003-0003-88101-1",40.852256,-73.973314,"WGS84","New Jersey",2000,14.569565,122
"34-007-0003-88101-1",39.923042,-75.097617,"WGS84","New Jersey",2000,14.940741,122
"34-007-1007-88101-1",39.989036,-75.050008,"NAD83","New Jersey",2000,15.427184,122
"34-013-0015-88101-1",40.730286,-74.212738,"WGS84","New Jersey",2000,15.596296,122
"34-015-5001-88101-1",39.82572,-75.28939,"WGS84","New Jersey",2000,15.153704,122
"34-017-2002-88101-1",40.772793,-74.031718,"WGS84","New Jersey",2000,17.084158,122
"34-021-0008-88101-1",40.222411,-74.763167,"WGS84","New Jersey",2000,14.705357,122
"34-021-8001-88101-1",40.31239,-74.87266,"WGS84","New Jersey",2000,12.047748,122
"34-023-0006-88101-1",40.472825,-74.422403,"WGS84","New Jersey",2000,13.000935,122
"34-027-0004-88101-1",40.801211,-74.483433,"WGS84","New Jersey",2000,12.881818,122
"34-027-3001-88101-1",40.787628,-74.676301,"WGS84","New Jersey",2000,11.091892,122
"34-029-2002-88101-1",39.994908,-74.170447,"NAD83","New Jersey",2000,11.673469,122
"34-039-0006-88101-1",40.673406,-74.213889,"WGS84","New Jersey",2000,15.19717,122
"34-039-2003-88101-1",40.603943,-74.276174,"WGS84","New Jersey",2000,14.104348,122
"34-041-0006-88101-1",40.699207,-75.180525,"WGS84","New Jersey",2000,13.975962,122
"35-001-0023-88101-1",35.1343,-106.5852,"WGS84","New Mexico",2000,6.401929,366
"35-001-0024-88101-1",35.0631,-106.578785,"WGS84","New Mexico",2000,5.681677,366
"35-001-9004-88101-1",34.903108,-106.700581,"WGS84","New Mexico",2000,7.806667,61
"35-005-0005-88101-1",33.397043,-104.524135,"WGS84","New Mexico",2000,6.824167,122
"35-013-0017-88101-1",31.79594,-106.558044,"WGS84","New Mexico",2000,10.560902,122
"35-013-1006-88101-1",32.318982,-106.77167,"WGS84","New Mexico",2000,6.221538,61
"35-017-1002-88101-1",32.784519,-108.272271,"WGS84","New Mexico",2000,5.450806,122
"35-025-0007-88101-1",32.724832,-103.129097,"WGS84","New Mexico",2000,6.899187,122
"35-043-1003-88101-1",35.238098,-106.650026,"WGS84","New Mexico",2000,5.006107,122
"35-043-9001-88101-1",35.610031,-106.34836,"WGS84","New Mexico",2000,5.039655,61
"35-043-9003-88101-1",35.50642,-106.722811,"WGS84","New Mexico",2000,6.305263,61
"35-043-9004-88101-1",35.615306,-106.725034,"WGS84","New Mexico",2000,10.286916,122
"35-045-0006-88101-1",36.727503,-108.221463,"WGS84","New Mexico",2000,6.043846,122
"35-049-0020-88101-1",35.671142,-105.954188,"WGS84","New Mexico",2000,4.840845,122
"35-049-9002-88101-1",35.892804,-106.0228,"WGS84","New Mexico",2000,5.231579,61
"36-001-0005-88101-1",42.64225,-73.75464,"WGS84","New York",2000,12.31982,122
"36-001-0012-88101-1",42.68075,-73.75733,"WGS84","New York",2000,10.366,122
"36-005-0080-88101-1",40.83606,-73.92009,"WGS84","New York",2000,16.582143,122
"36-005-0083-88101-1",40.86585,-73.88083,"WGS84","New York",2000,14.298148,122
"36-005-0110-88101-1",40.816,-73.902,"WGS84","New York",2000,15.09784,122
"36-013-0011-88101-1",42.29071,-79.58961,"WGS84","New York",2000,11.417021,122
"36-027-1004-88101-1",41.69486,-73.91441,"WGS84","New York",2000,11.586239,122
"36-029-0002-88101-1",42.99328,-78.77153,"WGS84","New York",2000,12.537963,122
"36-029-1007-88101-1",42.8273,-78.84984,"WGS84","New York",2000,16.150943,122
"36-031-0003-88101-1",44.39308,-73.8589,"WGS84","New York",2000,5.534891,366
"36-047-0011-88101-1",40.73277,-73.94722,"WGS84","New York",2000,16.338776,122
"36-047-0076-88101-1",40.671953,-73.977823,"WGS84","New York",2000,14.926786,122
"36-055-2002-88101-1",43.158442,-77.564302,"WGS84","New York",2000,11.723958,122
"36-055-6001-88101-1",43.161062,-77.603293,"WGS84","New York",2000,11.779798,122
"36-059-0008-88101-1",40.63103,-73.73388,"WGS84","New York",2000,12.294595,122
"36-061-0010-88101-1",40.739546,-73.985694,"WGS84","New York",2000,16.741515,366
"36-061-0056-88101-1",40.75912,-73.96661,"WGS84","New York",2000,18.462393,122
"36-061-0062-88101-1",40.720622,-74.003674,"WGS84","New York",2000,17.552212,122
"36-061-0079-88101-1",40.7997,-73.93432,"WGS84","New York",2000,15.582883,122
"36-065-2001-88101-1",43.09892,-75.22506,"WGS84","New York",2000,11.757658,122
"36-067-0019-88101-1",43.04823,-76.16479,"WGS84","New York",2000,12.006186,122
"36-067-1015-88101-1",43.05235,-76.05921,"WGS84","New York",2000,10.789691,122
"36-081-0094-88101-1",40.77798,-73.84318,"WGS84","New York",2000,14.130909,122
"36-081-0097-88101-1",40.75527,-73.75861,"WGS84","New York",2000,13.084404,122
"36-085-0055-88101-1",40.63307,-74.13719,"WGS84","New York",2000,14.351724,122
"36-085-0067-88101-1",40.59664,-74.12525,"WGS84","New York",2000,12.481739,122
"36-089-3001-88101-1",44.67811,-74.95151,"WGS84","New York",2000,7.273832,122
"36-093-0003-88101-1",42.79901,-73.9389,"WGS84","New York",2000,10.733036,122
"36-101-0003-88101-1",42.09142,-77.20978,"WGS84","New York",2000,9.192459,366
"36-103-0001-88101-1",40.745932,-73.419845,"WGS84","New York",2000,12.679817,122
"37-001-0002-88101-1",36.089004,-79.407821,"NAD83","North Carolina",2000,15.568269,122
"37-025-0004-88101-1",35.507083,-80.617845,"WGS84","North Carolina",2000,16.67193,122
"37-033-0001-88101-1",36.307033,-79.467417,"WGS84","North Carolina",2000,14.873043,122
"37-035-0004-88101-1",35.728889,-81.365556,"WGS84","North Carolina",2000,18.009649,122
"37-037-0004-88101-1",35.757222,-79.159722,"WGS84","North Carolina",2000,13.334783,122
"37-051-0009-88101-1",35.041416,-78.953112,"WGS84","North Carolina",2000,15.827193,122
"37-057-0002-88101-1",35.8145,-80.2627,"NAD83","North Carolina",2000,18.050459,122
"37-061-0002-88101-1",34.954823,-77.960781,"WGS84","North Carolina",2000,13.134188,122
"37-063-0001-88101-1",35.991944,-78.896389,"WGS84","North Carolina",2000,15.836182,366
"37-065-0003-88101-1",35.953488,-77.785533,"WGS84","North Carolina",2000,14.770435,122
"37-067-0022-88101-1",36.110693,-80.226438,"WGS84","North Carolina",2000,16.767232,366
"37-067-0024-88101-1",36.171527,-80.281717,"WGS84","North Carolina",2000,15.90381,122
"37-071-0016-88101-1",35.253056,-81.153333,"WGS84","North Carolina",2000,16.098333,122
"37-081-0009-88101-1",36.075833,-79.794444,"WGS84","North Carolina",2000,16.826168,366
"37-081-1005-88101-1",35.955556,-79.998889,"WGS84","North Carolina",2000,16.114286,122
"37-087-0010-88101-1",35.489167,-82.9875,"WGS84","North Carolina",2000,15.528205,122
"37-107-0004-88101-1",35.231459,-77.568792,"WGS84","North Carolina",2000,12.742609,122
"37-111-0004-88101-1",35.687406,-81.993808,"WGS84","North Carolina",2000,17.335345,122
"37-119-0010-88101-1",35.22542,-80.882572,"WGS84","North Carolina",2000,17.218234,366
"37-119-0041-88101-1",35.2401,-80.785683,"WGS84","North Carolina",2000,16.346154,366
"37-121-0001-88101-1",35.915278,-82.073333,"WGS84","North Carolina",2000,16.636607,122
"37-123-0001-88101-1",35.263165,-79.836636,"NAD83","North Carolina",2000,14.229703,122
"37-129-0009-88101-1",34.237184,-77.910073,"WGS84","North Carolina",2000,12.436607,122
"37-133-0005-88101-1",34.772828,-77.42796,"WGS84","North Carolina",2000,12.267521,122
"37-135-0007-88101-1",35.901944,-79.056667,"WGS84","North Carolina",2000,14.403419,122
"37-139-0002-88101-1",36.229601,-76.293825,"WGS84","North Carolina",2000,12.344231,122
"37-147-0005-88101-1",35.594328,-77.385798,"WGS84","North Carolina",2000,13.909565,122
"37-173-0002-88101-1",35.434767,-83.442133,"WGS84","North Carolina",2000,14.151402,122
"37-183-0014-88101-1",35.856111,-78.574167,"WGS84","North Carolina",2000,15.96523,366
"37-183-0015-88101-1",35.790023,-78.619723,"WGS84","North Carolina",2000,14.519811,122
"37-191-0005-88101-1",35.369214,-77.993893,"WGS84","North Carolina",2000,15.857895,122
"38-013-0002-88101-1",48.9904,-102.7815,"WGS84","North Dakota",2000,5.853333,61
"38-013-0003-88101-1",48.876553,-102.56842,"WGS84","North Dakota",2000,5.919643,61
"38-015-0003-88101-1",46.825425,-100.76821,"NAD83","North Dakota",2000,6.643802,122
"38-017-1004-88101-1",46.933754,-96.85535,"WGS84","North Dakota",2000,7.746154,122
"38-035-0004-88101-1",47.918596,-97.082314,"WGS84","North Dakota",2000,8.142478,122
"38-057-0004-88101-1",47.298611,-101.766944,"WGS84","North Dakota",2000,6.111864,61
"38-089-0002-88101-1",46.88,-102.788333,"WGS84","North Dakota",2000,5.422034,61
"38-091-0001-88101-1",47.599703,-97.899009,"WGS84","North Dakota",2000,6.863158,61
"39-017-0003-88101-1",39.4938,-84.3543,"NAD83","Ohio",2000,16.947436,366
"39-035-0013-88101-1",41.484041,-81.673603,"WGS84","Ohio",2000,19.664655,122
"39-035-0038-88101-1",41.477011,-81.682383,"NAD83","Ohio",2000,19.850492,366
"39-035-0045-88101-1",41.471782,-81.656792,"NAD83","Ohio",2000,18.892437,122
"39-035-0060-88101-1",41.492117,-81.678449,"NAD83","Ohio",2000,19.521818,122
"39-035-0065-88101-1",41.446624,-81.662356,"NAD83","Ohio",2000,18.331579,122
"39-035-0066-88101-1",41.462831,-81.580125,"WGS84","Ohio",2000,15.304545,122
"39-035-1002-88101-1",41.39629,-81.818667,"NAD83","Ohio",2000,14.972414,122
"39-049-0025-88101-1",39.92845,-82.98104,"NAD83","Ohio",2000,17.097419,366
"39-049-0081-88101-1",40.0877,-82.959773,"NAD83","Ohio",2000,17.972549,122
"39-061-0014-88101-1",39.19433,-84.478974,"NAD83","Ohio",2000,19.219814,366
"39-061-0040-88101-1",39.12886,-84.50404,"NAD83","Ohio",2000,16.741739,122
"39-061-8001-88101-1",39.180527,-84.49215,"WGS84","Ohio",2000,19.393204,122
"39-081-0016-88101-1",40.362847,-80.615352,"WGS84","Ohio",2000,19.208257,122
"39-081-1001-88101-1",40.32207,-80.6063,"WGS84","Ohio",2000,17.583942,366
"39-085-1001-88101-1",41.754963,-81.273114,"NAD83","Ohio",2000,13.975893,122
"39-087-0010-88101-1",38.520043,-82.665331,"WGS84","Ohio",2000,17.352632,122
"39-093-2003-88101-1",41.468652,-82.159595,"WGS84","Ohio",2000,15.694624,122
"39-095-0025-88101-1",41.66579,-83.47611,"WGS84","Ohio",2000,15.74,122
"39-099-0005-88101-1",41.111111,-80.645278,"NAD83","Ohio",2000,15.963855,366
"39-113-0014-88101-1",39.76367,-84.191884,"WGS84","Ohio",2000,18.242271,366
"39-113-0031-88101-1",39.759533,-84.144201,"WGS84","Ohio",2000,16.285197,366
"39-133-0002-88101-1",41.1644,-81.2352,"NAD83","Ohio",2000,15.733051,122
"39-151-0017-88101-1",40.786804,-81.394153,"NAD83","Ohio",2000,18.614912,122
"39-151-0020-88101-1",40.800717,-81.373,"NAD83","Ohio",2000,16.913793,122
"39-153-0017-88101-1",41.063526,-81.468956,"NAD83","Ohio",2000,16.726298,366
"39-153-0023-88101-1",41.087862,-81.541532,"NAD83","Ohio",2000,16.324611,366
"39-155-0007-88101-1",41.214577,-80.787053,"WGS84","Ohio",2000,15.770405,366
"40-017-9001-88101-1",35.613044,-97.99325,"WGS84","Oklahoma",2000,10.655357,61
"40-019-0295-88101-1",34.166667,-97.126389,"WGS84","Oklahoma",2000,10.145045,122
"40-031-0648-88101-1",34.628724,-98.425672,"WGS84","Oklahoma",2000,9.061404,122
"40-039-0852-88101-1",35.516019,-98.96729,"WGS84","Oklahoma",2000,9.667241,61
"40-047-0554-88101-1",36.420311,-97.88728,"WGS84","Oklahoma",2000,10.19,122
"40-071-0602-88101-1",36.704761,-97.087656,"WGS84","Oklahoma",2000,10.217117,122
"40-097-0186-88101-1",36.304718,-95.310863,"WGS84","Oklahoma",2000,11.302727,122
"40-109-0035-88101-1",35.47292,-97.52709,"WGS84","Oklahoma",2000,10.857944,366
"40-109-0038-88101-1",35.490338,-97.486983,"WGS84","Oklahoma",2000,10.519692,366
"40-109-1037-88101-1",35.614131,-97.475083,"WGS84","Oklahoma",2000,9.707965,122
"40-115-9004-88101-1",36.922222,-94.838889,"WGS84","Oklahoma",2000,12.754545,61
"40-119-0614-88101-1",36.107274,-97.059479,"WGS84","Oklahoma",2000,10.635185,61
"40-121-0415-88101-1",34.885608,-95.78441,"NAD83","Oklahoma",2000,10.911538,122
"40-125-0054-88101-1",35.348126,-96.903356,"WGS84","Oklahoma",2000,10.856863,61
